,episode,episode_reward,critic_loss,actor_loss,alpha_loss,alpha_value,duration,step,env_step
0,1.0,0.0,0.0,0.0,0.0,0.0,0.5745377540588379,250.0,1000.0
1,2.0,0.0,0.0,0.0,0.0,0.0,0.5511868000030518,500.0,2000.0
2,3.0,0.0,0.0,0.0,0.0,0.0,0.5687921047210693,750.0,3000.0
3,4.0,0.0,0.0,0.0,0.0,0.0,0.5661721229553223,1000.0,4000.0
4,5.0,0.0,0.007260396610945463,-0.8813561797142029,0.3148704767227173,0.09468118458541139,779.0018117427826,1250.0,5000.0
5,6.0,215.0,1.0013415813446045,-1.7165801525115967,0.29734042286872864,0.08907123402256986,103.17054224014282,1500.0,6000.0
6,7.0,0.0,0.9668917059898376,-1.8582828044891357,0.2947940230369568,0.08801905447410875,99.43379926681519,1750.0,7000.0
7,8.0,0.0,0.8214396238327026,-2.034224033355713,0.29082804918289185,0.08698061700424563,96.15406775474548,2000.0,8000.0
8,9.0,0.0,0.708413302898407,-2.26377272605896,0.288147896528244,0.08595777943045389,92.70990562438965,2250.0,9000.0
9,10.0,0.0,0.662553071975708,-2.3675737380981445,0.28485947847366333,0.08494938933589515,85.01283407211304,2500.0,10000.0
10,11.0,0.0,1.0631731748580933,-2.4877097606658936,0.2814920246601105,0.08395510595023589,49.819541215896606,2750.0,11000.0
11,12.0,24.0,1.6125502586364746,-2.573010206222534,0.2774461805820465,0.08297701100914794,60.810940742492676,3000.0,12000.0
12,13.0,0.0,1.6146897077560425,-2.6013877391815186,0.27192890644073486,0.08202053147097789,62.37149405479431,3250.0,13000.0
13,14.0,0.0,1.76686692237854,-2.6714026927948,0.2700437307357788,0.0810739078971527,103.6790361404419,3500.0,14000.0
14,15.0,0.0,1.9538096189498901,-2.8228259086608887,0.26577824354171753,0.0801414757452203,98.92164301872253,3750.0,15000.0
15,16.0,78.0,3.288357973098755,-3.003295660018921,0.2584207057952881,0.07922993356106026,92.33112645149231,4000.0,16000.0
16,17.0,942.0,4.499922275543213,-3.3676655292510986,0.22819706797599792,0.07836135743260822,87.09290075302124,4250.0,17000.0
17,18.0,0.0,4.095511436462402,-3.942626953125,0.20744605362415314,0.07761244372976499,80.30132961273193,4500.0,18000.0
18,19.0,0.0,6.294662952423096,-4.211494445800781,0.18467842042446136,0.07691171275879902,77.16255640983582,4750.0,19000.0
19,20.0,0.0,8.29158878326416,-4.401261806488037,0.1828121542930603,0.07623584092723121,73.67630624771118,5000.0,20000.0
20,21.0,0.0,9.086187362670898,-4.418542861938477,0.19627095758914948,0.07552596254158159,56.1002311706543,5250.0,21000.0
21,22.0,982.0,10.215595245361328,-5.180561542510986,0.1964692622423172,0.07477137198136563,58.61837911605835,5500.0,22000.0
22,23.0,0.0,11.966041564941406,-6.062750339508057,0.17865779995918274,0.07404386059720586,57.28995180130005,5750.0,23000.0
23,24.0,0.0,13.850324630737305,-6.2980122566223145,0.16943641006946564,0.07336527075200792,57.254820585250854,6000.0,24000.0
24,25.0,0.0,20.606914520263672,-6.949731826782227,0.16860219836235046,0.07268218141363103,55.5543417930603,6250.0,25000.0
25,26.0,0.0,17.524532318115234,-7.1026716232299805,0.17551741003990173,0.07197807260705755,81.77390003204346,6500.0,26000.0
26,27.0,0.0,21.810401916503906,-7.352924346923828,0.1704287976026535,0.07126456128844602,92.21330523490906,6750.0,27000.0
27,28.0,989.0,22.821430206298828,-8.550780296325684,0.16339708864688873,0.07056353942375555,84.58905148506165,7000.0,28000.0
28,29.0,0.0,28.470199584960938,-9.715511322021484,0.16127018630504608,0.06986529187165166,79.59639501571655,7250.0,29000.0
29,30.0,0.0,29.933975219726562,-9.850606918334961,0.14738641679286957,0.0692061194954616,71.73332333564758,7500.0,30000.0
30,31.0,0.0,32.519283294677734,-10.270197868347168,0.14190320670604706,0.06856801863228212,52.10193133354187,7750.0,31000.0
