,episode,episode_reward,critic_loss,actor_loss,alpha_loss,alpha_value,duration,step,env_step
0,1.0,58.27064923390091,0.0,0.0,0.0,0.0,1.0891375541687012,250.0,1000.0
1,2.0,41.84430768352608,0.0,0.0,0.0,0.0,1.071730375289917,500.0,2000.0
2,3.0,41.593103394505974,0.0,0.0,0.0,0.0,1.0563368797302246,750.0,3000.0
3,4.0,48.63879785274668,0.0,0.0,0.0,0.0,1.1025238037109375,1000.0,4000.0
4,5.0,54.23409744353504,0.24369339644908905,-3.1388649940490723,0.9357413649559021,0.09465835515409289,4212.051674365997,1250.0,5000.0
5,6.0,43.77994161650356,0.3308556377887726,-5.941383361816406,0.8519913554191589,0.0891027254777005,94.81577658653259,1500.0,6000.0
6,7.0,66.99890538591794,0.38172397017478943,-6.448166370391846,0.8369672298431396,0.08808332741064581,86.45400428771973,1750.0,7000.0
7,8.0,53.45469623947447,0.4793342053890228,-7.019137382507324,0.8131577968597412,0.08708063457930171,79.6094024181366,2000.0,8000.0
8,9.0,94.25397371919229,0.5275425910949707,-7.521206378936768,0.8016001582145691,0.08610407495432532,125.82188606262207,2250.0,9000.0
9,10.0,81.38679228388469,0.6563405990600586,-8.174309730529785,0.7703263163566589,0.08513889994107623,147.97210478782654,2500.0,10000.0
10,11.0,52.787496741287804,0.710801362991333,-8.724334716796875,0.7606971263885498,0.08420453066392765,124.27924180030823,2750.0,11000.0
11,12.0,67.95032267538375,0.706365704536438,-9.29185962677002,0.7310395836830139,0.08328781935379224,128.72579622268677,3000.0,12000.0
12,13.0,93.85171175238379,0.7803540229797363,-9.875057220458984,0.7245484590530396,0.08238645330964059,123.14859628677368,3250.0,13000.0
13,14.0,56.673591040109336,0.7983526587486267,-10.457408905029297,0.7126010060310364,0.08148789950760878,123.56223011016846,3500.0,14000.0
14,15.0,44.12392954936926,0.799861490726471,-10.903220176696777,0.694062352180481,0.08060553024005455,62.18150973320007,3750.0,15000.0
15,16.0,45.96031293418279,0.9061394333839417,-11.449762344360352,0.6871499419212341,0.0797359954027134,44.07273864746094,4000.0,16000.0
16,17.0,125.57103111318679,1.007651448249817,-11.995240211486816,0.6670623421669006,0.07887596980329863,44.76223158836365,4250.0,17000.0
17,18.0,60.442366497772774,1.1743594408035278,-12.549947738647461,0.6612170338630676,0.07802912507443623,43.9743435382843,4500.0,18000.0
18,19.0,99.36776965972885,1.498641848564148,-13.183308601379395,0.6430348753929138,0.0771896414421035,43.94833421707153,4750.0,19000.0
19,20.0,38.588174279119805,1.4940353631973267,-13.71938705444336,0.6333678960800171,0.07636611907978018,45.102006673812866,5000.0,20000.0
20,21.0,122.8636030439941,1.6102714538574219,-14.260499000549316,0.6229689717292786,0.07554985021628859,119.33986306190491,5250.0,21000.0
21,22.0,46.44305237404447,1.6656694412231445,-14.928297996520996,0.6248394250869751,0.07473189816763637,123.727694272995,5500.0,22000.0
22,23.0,69.26608117715597,1.6020156145095825,-15.288849830627441,0.612438976764679,0.07391774800869357,123.23767256736755,5750.0,23000.0
23,24.0,87.14409026941188,1.7660963535308838,-15.923982620239258,0.6113308668136597,0.07310862762701635,123.67082405090332,6000.0,24000.0
24,25.0,75.17736976862231,1.8921159505844116,-16.319087982177734,0.6127803921699524,0.07230166715708285,126.73283123970032,6250.0,25000.0
25,26.0,114.47424872394642,2.263126850128174,-16.72422218322754,0.5999046564102173,0.07149334564501798,124.05697631835938,6500.0,26000.0
26,27.0,146.8206065916801,2.4631755352020264,-17.403772354125977,0.5853766798973083,0.07070640599185596,93.09625577926636,6750.0,27000.0
27,28.0,97.17045453078349,2.613881826400757,-18.031858444213867,0.5550453662872314,0.06994523115435756,43.599250078201294,7000.0,28000.0
28,29.0,96.45282421587059,2.744224786758423,-18.481895446777344,0.5373258590698242,0.06921226069181793,44.515337228775024,7250.0,29000.0
29,30.0,142.25562396322414,2.7439956665039062,-18.977054595947266,0.5251824855804443,0.06849332339275546,44.27525329589844,7500.0,30000.0
30,31.0,134.95761373649864,2.6901819705963135,-19.513004302978516,0.501776397228241,0.06779446681538047,119.33410358428955,7750.0,31000.0
31,32.0,136.33012377549767,2.9373295307159424,-19.957292556762695,0.5094890594482422,0.0670991374621109,122.64411354064941,8000.0,32000.0
32,33.0,113.85726432179048,2.9758963584899902,-20.5572452545166,0.47704458236694336,0.06640780407514635,123.66760182380676,8250.0,33000.0
33,34.0,160.38183604176515,3.2237446308135986,-21.16276741027832,0.4689090847969055,0.06573816437632303,123.47062969207764,8500.0,34000.0
34,35.0,102.21661329330965,3.5607635974884033,-21.81133270263672,0.4316602349281311,0.06510199484725682,126.77269768714905,8750.0,35000.0
35,36.0,160.93166499143268,3.381532669067383,-22.310142517089844,0.456113338470459,0.06445657414270951,124.03901314735413,9000.0,36000.0
36,37.0,146.5475481147981,3.742302894592285,-22.832151412963867,0.4348739981651306,0.06380068877939087,123.33381986618042,9250.0,37000.0
37,38.0,182.766180839856,3.962918996810913,-23.382404327392578,0.43170589208602905,0.0631612202331268,112.7293176651001,9500.0,38000.0
38,39.0,120.88160046857466,4.751513957977295,-23.95097541809082,0.345742404460907,0.06257238327671041,45.00209188461304,9750.0,39000.0
39,40.0,185.843477081403,4.455939769744873,-24.47808074951172,0.3764309287071228,0.062010782791450204,43.94065833091736,10000.0,40000.0
40,41.0,155.7886889354351,4.883610248565674,-24.999818801879883,0.3339538276195526,0.06147118983098653,119.25379633903503,10250.0,41000.0
41,42.0,167.53667729633986,5.131701946258545,-25.753955841064453,0.3369603753089905,0.0609381856526257,122.92878794670105,10500.0,42000.0
