,episode,episode_reward,critic_loss,actor_loss,alpha_loss,alpha_value,duration,step,env_step
0,1.0,0.0,0.0,0.0,0.0,0.0,0.36383748054504395,250.0,1000.0
1,2.0,0.0,0.0,0.0,0.0,0.0,0.36284971237182617,500.0,2000.0
2,3.0,3.0,0.0,0.0,0.0,0.0,0.3652620315551758,750.0,3000.0
3,4.0,0.0,0.0,0.0,0.0,0.0,0.36809754371643066,1000.0,4000.0
4,5.0,0.0,0.02278994582593441,-1.131615161895752,0.31506940722465515,0.09466215556838412,353.4852194786072,1250.0,5000.0
5,6.0,906.0,0.8561556339263916,-1.9742822647094727,0.2130366414785385,0.08914768613116442,29.999692678451538,1500.0,6000.0
6,7.0,0.0,1.6571581363677979,-2.402231454849243,0.20485450327396393,0.08843599596965754,29.80770468711853,1750.0,7000.0
7,8.0,0.0,2.0974438190460205,-2.566319227218628,0.22859476506710052,0.08760490044628069,30.29206371307373,2000.0,8000.0
8,9.0,0.0,2.659274101257324,-2.906414270401001,0.238550066947937,0.08669490478820195,32.48486280441284,2250.0,9000.0
9,10.0,0.0,3.88668155670166,-3.1318295001983643,0.23412951827049255,0.08574808179624403,31.271503686904907,2500.0,10000.0
10,11.0,0.0,3.026346445083618,-3.1926822662353516,0.24911294877529144,0.08480757321578632,31.483517169952393,2750.0,11000.0
11,12.0,0.0,4.174111843109131,-3.4300811290740967,0.2548179030418396,0.08380417759313498,31.637526750564575,3000.0,12000.0
12,13.0,0.0,5.560328483581543,-3.686873197555542,0.2518642842769623,0.08280945085134113,31.710747003555298,3250.0,13000.0
13,14.0,988.0,6.813650608062744,-4.9709649085998535,0.23844775557518005,0.0818433627846597,30.979044437408447,3500.0,14000.0
14,15.0,0.0,9.062478065490723,-6.4481096267700195,0.2292473018169403,0.08093045920974794,30.84653377532959,3750.0,15000.0
15,16.0,0.0,8.013182640075684,-6.956710338592529,0.21454095840454102,0.08006057374288801,30.74629807472229,4000.0,16000.0
16,17.0,0.0,9.120820999145508,-7.180041313171387,0.22226972877979279,0.07919724693213313,30.578195810317993,4250.0,17000.0
17,18.0,0.0,8.879730224609375,-7.515206336975098,0.22550921142101288,0.07830915802418942,30.66705632209778,4500.0,18000.0
18,19.0,0.0,15.36751937866211,-7.785214900970459,0.22084355354309082,0.07741870247230072,30.396216869354248,4750.0,19000.0
19,20.0,0.0,12.369261741638184,-7.969250202178955,0.21552465856075287,0.07655423517117695,30.415493965148926,5000.0,20000.0
20,21.0,982.0,13.994812965393066,-9.681169509887695,0.21014468371868134,0.07570479156928955,32.05245852470398,5250.0,21000.0
21,22.0,0.0,12.228951454162598,-11.163856506347656,0.20287902653217316,0.07488371342702294,32.07183384895325,5500.0,22000.0
22,23.0,0.0,12.516253471374512,-11.24951457977295,0.19699916243553162,0.07408143842981264,31.849611282348633,5750.0,23000.0
23,24.0,0.0,16.944875717163086,-11.284374237060547,0.18226711452007294,0.0733068071398181,31.943007230758667,6000.0,24000.0
24,25.0,0.0,13.996867179870605,-12.095497131347656,0.18847614526748657,0.07256190141340706,32.436227560043335,6250.0,25000.0
25,26.0,0.0,13.221534729003906,-12.078808784484863,0.19205449521541595,0.07177726800190296,30.909659385681152,6500.0,26000.0
26,27.0,0.0,13.43193531036377,-12.39897346496582,0.18507178127765656,0.07099536485035399,31.088923931121826,6750.0,27000.0
27,28.0,0.0,17.557573318481445,-12.139249801635742,0.19078035652637482,0.07021806606718892,31.676053285598755,7000.0,28000.0
28,29.0,0.0,19.87872886657715,-12.505345344543457,0.18375664949417114,0.06944002774689066,31.527917861938477,7250.0,29000.0
29,30.0,0.0,32.69681930541992,-12.688689231872559,0.16500426828861237,0.06870246839216615,32.34301733970642,7500.0,30000.0
30,31.0,299.0,42.45256042480469,-12.563100814819336,0.15184743702411652,0.0680491410709209,31.20290994644165,7750.0,31000.0
31,32.0,0.0,38.37226486206055,-13.427396774291992,0.15413038432598114,0.06739703485841253,31.208025693893433,8000.0,32000.0
32,33.0,0.0,37.04501724243164,-13.657061576843262,0.141972154378891,0.06673245014888733,31.795076847076416,8250.0,33000.0
33,34.0,0.0,34.40562438964844,-13.86410903930664,0.12567085027694702,0.06614735114704164,32.261292457580566,8500.0,34000.0
34,35.0,0.0,42.884952545166016,-14.225260734558105,0.12721854448318481,0.06557737175481017,31.97447109222412,8750.0,35000.0
35,36.0,0.0,44.35382843017578,-14.29904842376709,0.10995859652757645,0.06502924492687781,32.159318923950195,9000.0,36000.0
36,37.0,72.0,66.55671691894531,-15.118890762329102,0.10188034176826477,0.06450150385032953,32.22578144073486,9250.0,37000.0
37,38.0,152.0,75.82953643798828,-15.623459815979004,0.07794597744941711,0.06407264731761389,30.279049396514893,9500.0,38000.0
38,39.0,229.0,108.3688735961914,-17.03036117553711,0.060110341757535934,0.06370806767411409,31.057894229888916,9750.0,39000.0
39,40.0,842.0,97.33057403564453,-19.088808059692383,0.027264278382062912,0.06347777212790003,31.556759119033813,10000.0,40000.0
40,41.0,0.0,120.41578674316406,-21.89594841003418,-0.004916819278150797,0.06343771561396011,31.81940269470215,10250.0,41000.0
41,42.0,0.0,160.43612670898438,-23.465553283691406,-0.016009965911507607,0.06351040295651428,31.31122374534607,10500.0,42000.0
42,43.0,310.0,183.83338928222656,-25.267253875732422,-0.060130417346954346,0.06371111226732765,30.935970306396484,10750.0,43000.0
43,44.0,661.0,182.49343872070312,-30.663476943969727,-0.12429915368556976,0.06434527496927696,31.292745351791382,11000.0,44000.0
