,episode,episode_reward,critic_loss,actor_loss,alpha_loss,alpha_value,duration,step,env_step
0,1.0,63.90165392407513,0.0,0.0,0.0,0.0,0.5322248935699463,250.0,1000.0
1,2.0,67.42543168032361,0.0,0.0,0.0,0.0,0.5221359729766846,500.0,2000.0
2,3.0,49.06823147833421,0.0,0.0,0.0,0.0,0.5243914127349854,750.0,3000.0
3,4.0,39.243797379663526,0.0,0.0,0.0,0.0,0.5263071060180664,1000.0,4000.0
4,5.0,145.08187771862558,0.9148542284965515,-3.9715957641601562,0.8622921705245972,0.09476413632957753,4841.754479885101,1250.0,5000.0
5,6.0,99.53853639017547,2.791780948638916,-7.196014881134033,0.6426846981048584,0.08974829380063949,97.21066427230835,1500.0,6000.0
6,7.0,152.1183591770265,2.531909227371216,-7.745096683502197,0.659809410572052,0.08885615919478376,87.57579302787781,1750.0,7000.0
7,8.0,82.77992246581857,2.885474443435669,-8.53995418548584,0.6375561356544495,0.08794195601209218,90.64814019203186,2000.0,8000.0
8,9.0,70.53759369872795,3.00424861907959,-9.222732543945312,0.6204163432121277,0.08705661187830437,85.61100459098816,2250.0,9000.0
9,10.0,77.93880676443092,2.930837869644165,-9.82411003112793,0.611325740814209,0.08615956629503803,79.74411344528198,2500.0,10000.0
10,11.0,90.52655885600828,2.8414855003356934,-10.4590482711792,0.5917365550994873,0.0852760689094204,62.566224098205566,2750.0,11000.0
11,12.0,104.93151854197258,3.0349833965301514,-11.179865837097168,0.5749945044517517,0.08440982617648056,65.27973461151123,3000.0,12000.0
12,13.0,46.587723942674245,3.098951578140259,-11.70068645477295,0.5735940337181091,0.08353564950739603,61.11355519294739,3250.0,13000.0
13,14.0,108.25712126869645,3.0248520374298096,-12.299271583557129,0.5728018283843994,0.08267257482464568,59.38758373260498,3500.0,14000.0
14,15.0,83.68862596938177,2.872072458267212,-12.8854398727417,0.581200361251831,0.08178852007525295,56.076486349105835,3750.0,15000.0
15,16.0,126.07611274738848,3.0569868087768555,-13.626561164855957,0.5759263038635254,0.08088620604863984,52.96657967567444,4000.0,16000.0
16,17.0,186.18035103188194,3.3362326622009277,-14.470258712768555,0.5731855034828186,0.07999566673786289,44.553348541259766,4250.0,17000.0
17,18.0,153.14333117464471,3.4004063606262207,-15.073867797851562,0.536733865737915,0.079133834870181,34.71900510787964,4500.0,18000.0
18,19.0,137.1932233085989,4.065118312835693,-15.88655948638916,0.5156739354133606,0.07830633775991798,33.252275466918945,4750.0,19000.0
19,20.0,146.03216732137304,3.9607129096984863,-16.549816131591797,0.508607029914856,0.07749508788431213,32.32828688621521,5000.0,20000.0
20,21.0,112.19747807425503,3.68491792678833,-17.481922149658203,0.46508100628852844,0.07670355657949289,39.49748229980469,5250.0,21000.0
21,22.0,230.21437453150884,3.9672813415527344,-18.194927215576172,0.4373505413532257,0.07598448554632538,38.04213070869446,5500.0,22000.0
22,23.0,158.04703185516033,4.301466941833496,-19.08525276184082,0.40784752368927,0.07528536442671335,35.94060707092285,5750.0,23000.0
23,24.0,152.31549930044878,4.512765407562256,-19.9815731048584,0.3821336030960083,0.07460850940901048,32.043285608291626,6000.0,24000.0
24,25.0,195.83580872104622,4.450568199157715,-21.008806228637695,0.35940584540367126,0.07397417715328514,31.133309841156006,6250.0,25000.0
25,26.0,195.33875263443565,4.571103572845459,-21.776554107666016,0.34908923506736755,0.07334711154351915,31.591262102127075,6500.0,26000.0
26,27.0,148.11873683895334,4.651510715484619,-22.689355850219727,0.3349722921848297,0.07272315898031469,31.298797607421875,6750.0,27000.0
27,28.0,193.22825463858126,4.502668380737305,-23.49131965637207,0.3366735875606537,0.07209595257570152,31.649715185165405,7000.0,28000.0
28,29.0,154.06274321707676,4.327024459838867,-24.09740447998047,0.3388124108314514,0.07145454327761068,31.97322988510132,7250.0,29000.0
29,30.0,171.6518652250529,4.26186990737915,-24.778749465942383,0.3402929902076721,0.07079184934991706,31.73537516593933,7500.0,30000.0
30,31.0,193.142069580317,3.768343687057495,-25.593666076660156,0.32710233330726624,0.07012380813458659,31.65179419517517,7750.0,31000.0
31,32.0,257.0816202874898,3.844146966934204,-26.495704650878906,0.31557735800743103,0.06947388766650073,31.929164171218872,8000.0,32000.0
32,33.0,209.3244431087816,3.453688383102417,-27.313711166381836,0.324335515499115,0.06882344030279644,31.966469764709473,8250.0,33000.0
