,episode,episode_reward,critic_loss,actor_loss,alpha_loss,alpha_value,duration,step,env_step
0,1.0,0.0,0.0,0.0,0.0,0.0,0.3240931034088135,500.0,1000.0
1,2.0,0.0,0.0,0.0,0.0,0.0,0.3165428638458252,1000.0,2000.0
2,3.0,2.0,0.00441347761079669,-1.0752267837524414,0.3135259747505188,0.094045643953579,818.9775576591492,1500.0,3000.0
3,4.0,4.0,0.015713868662714958,-1.8878546953201294,0.29320427775382996,0.08741668695092064,45.424418687820435,2000.0,4000.0
4,5.0,0.0,0.010443625971674919,-2.0592269897460938,0.28630489110946655,0.0853711575194272,45.54060101509094,2500.0,5000.0
5,6.0,2.0,0.01200568862259388,-2.196106433868408,0.2798135280609131,0.08338632051471005,45.51202321052551,3000.0,6000.0
6,7.0,11.0,0.015952207148075104,-2.3555209636688232,0.2733100652694702,0.08145768278081096,45.021663427352905,3500.0,7000.0
7,8.0,4.0,0.02205446921288967,-2.551138162612915,0.26700788736343384,0.07958307553605891,45.12119960784912,4000.0,8000.0
8,9.0,5.0,0.028539974242448807,-2.6919429302215576,0.2605437636375427,0.07776068623652549,45.08559536933899,4500.0,9000.0
9,10.0,0.0,0.027885448187589645,-2.8333489894866943,0.254804790019989,0.07598766261446423,45.065545082092285,5000.0,10000.0
10,11.0,4.0,0.029783274978399277,-2.969297409057617,0.24927659332752228,0.07425842609643735,45.558329582214355,5500.0,11000.0
11,12.0,0.0,0.033188238739967346,-3.107110023498535,0.24290885031223297,0.07257381534633182,45.177096128463745,6000.0,12000.0
12,13.0,3.0,0.02952873520553112,-3.253419876098633,0.23717418313026428,0.07093438569871177,45.18721079826355,6500.0,13000.0
13,14.0,4.0,0.03210950270295143,-3.3958988189697266,0.23187032341957092,0.06933450340129632,45.175342082977295,7000.0,14000.0
14,15.0,0.0,0.0364968404173851,-3.5206494331359863,0.22636078298091888,0.06777432731753366,45.449230432510376,7500.0,15000.0
15,16.0,0.0,0.036402564495801926,-3.6321592330932617,0.22125913202762604,0.06625029352920171,45.35909724235535,8000.0,16000.0
16,17.0,2.0,0.03695723041892052,-3.714737892150879,0.2162730097770691,0.06476299502830977,45.40558958053589,8500.0,17000.0
17,18.0,10.0,0.04078337177634239,-3.814063549041748,0.21076440811157227,0.06331055632852836,45.40294170379639,9000.0,18000.0
18,19.0,16.0,0.05376797541975975,-3.907627820968628,0.2044980525970459,0.06189876215050979,45.10671091079712,9500.0,19000.0
19,20.0,0.0,0.06862522661685944,-4.010226726531982,0.19564391672611237,0.060531139198938134,45.348532915115356,10000.0,20000.0
20,21.0,27.0,0.09784175455570221,-4.136134147644043,0.1824595332145691,0.05923590783201176,46.27103114128113,10500.0,21000.0
21,22.0,46.0,0.1443835198879242,-4.309080123901367,0.16990429162979126,0.0580115119393549,45.92123103141785,11000.0,22000.0
22,23.0,0.0,0.14667388796806335,-4.381357192993164,0.17212069034576416,0.05681909333071924,45.64142966270447,11500.0,23000.0
23,24.0,2.0,0.13701537251472473,-4.3441643714904785,0.17704643309116364,0.055557630350424776,45.925172090530396,12000.0,24000.0
24,25.0,46.0,0.1631484031677246,-4.372189044952393,0.17180906236171722,0.05430911334382806,46.32552695274353,12500.0,25000.0
