,episode,episode_reward,critic_loss,recon_loss,actor_loss,alpha_loss,alpha_value,duration,step,env_step
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5895748138427734,250.0,1000.0
1,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.5916411876678467,500.0,2000.0
2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606982946395874,750.0,3000.0
3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6307740211486816,1000.0,4000.0
4,5.0,0.0,0.3896133005619049,,-1.3804903030395508,0.3131328225135803,0.09462029030841813,1060.0605347156525,1250.0,5000.0
5,6.0,889.0,1.9989603757858276,,-2.6291308403015137,0.25985756516456604,0.08904691206361463,93.32933282852173,1500.0,6000.0
6,7.0,0.0,2.7583370208740234,,-3.3505396842956543,0.22133591771125793,0.08821304851298684,89.01086044311523,1750.0,7000.0
7,8.0,0.0,4.212631702423096,,-3.457749128341675,0.24678699672222137,0.08734043492079414,83.25409698486328,2000.0,8000.0
8,9.0,0.0,4.257758617401123,,-3.463754653930664,0.25773900747299194,0.08638323577299399,80.649973154068,2250.0,9000.0
9,10.0,0.0,4.079487323760986,,-3.671163320541382,0.26115474104881287,0.0853951334347169,65.51526856422424,2500.0,10000.0
10,11.0,984.0,5.520388126373291,,-4.949930667877197,0.24621187150478363,0.08442529941234968,63.72897267341614,2750.0,11000.0
11,12.0,0.0,5.097582817077637,,-6.387197494506836,0.23892168700695038,0.08350814138644734,63.72671031951904,3000.0,12000.0
12,13.0,0.0,5.770377159118652,,-6.526623249053955,0.23935528099536896,0.08258887896731619,59.52543497085571,3250.0,13000.0
13,14.0,991.0,8.915054321289062,,-8.14968204498291,0.22714880108833313,0.08168273766107244,59.60378980636597,3500.0,14000.0
14,15.0,183.0,11.608992576599121,,-10.00291633605957,0.19783063232898712,0.08087344910437647,58.98108124732971,3750.0,15000.0
15,16.0,0.0,13.408894538879395,,-10.682684898376465,0.20448113977909088,0.08007512993265564,59.30351114273071,4000.0,16000.0
16,17.0,0.0,10.102900505065918,,-11.337603569030762,0.20310135185718536,0.07925502389481044,59.00071716308594,4250.0,17000.0
17,18.0,259.0,10.060977935791016,,-11.743118286132812,0.21126878261566162,0.0784182169226953,59.00887989997864,4500.0,18000.0
18,19.0,0.0,20.582399368286133,,-12.589625358581543,0.2071281373500824,0.07756857800342919,58.60492277145386,4750.0,19000.0
19,20.0,0.0,19.83287239074707,,-12.940064430236816,0.19454193115234375,0.07674965937601781,57.51888632774353,5000.0,20000.0
20,21.0,0.0,18.144386291503906,,-13.17172908782959,0.2035309374332428,0.0759282817273036,88.3374707698822,5250.0,21000.0
21,22.0,0.0,20.44310188293457,,-13.277430534362793,0.20353466272354126,0.07508426499319631,88.95156407356262,5500.0,22000.0
22,23.0,0.0,20.355602264404297,,-13.77033805847168,0.20011450350284576,0.07425557728662832,84.71981263160706,5750.0,23000.0
23,24.0,981.0,19.641225814819336,,-15.263256072998047,0.18490490317344666,0.07343807287675048,79.26178288459778,6000.0,24000.0
24,25.0,994.0,22.291757583618164,,-19.18202781677246,0.16546520590782166,0.07270600197411345,75.9775037765503,6250.0,25000.0
25,26.0,0.0,28.57966423034668,,-20.73457145690918,0.153611421585083,0.07203257265264931,71.12087416648865,6500.0,26000.0
26,27.0,0.0,36.29759979248047,,-21.389484405517578,0.16642460227012634,0.07133755662642956,71.47810983657837,6750.0,27000.0
27,28.0,0.0,25.2995548248291,,-20.783899307250977,0.1668211966753006,0.07061565516558034,58.100024461746216,7000.0,28000.0
28,29.0,0.0,27.466312408447266,,-20.84395980834961,0.1620604395866394,0.0698914234926579,57.78416132926941,7250.0,29000.0
29,30.0,0.0,24.348743438720703,,-20.928829193115234,0.17176538705825806,0.06914048334380868,61.602213621139526,7500.0,30000.0
30,31.0,0.0,27.592409133911133,,-20.83810806274414,0.15548036992549896,0.0684007241706272,85.01541090011597,7750.0,31000.0
31,32.0,0.0,32.70749282836914,,-21.027742385864258,0.15329709649085999,0.06771583460750422,83.45386362075806,8000.0,32000.0
32,33.0,0.0,26.792682647705078,,-21.359607696533203,0.15136151015758514,0.06701655503807528,78.01785850524902,8250.0,33000.0
33,34.0,990.0,48.193016052246094,,-22.607107162475586,0.13165852427482605,0.06635764156329782,77.0081193447113,8500.0,34000.0
34,35.0,0.0,52.872310638427734,,-24.964319229125977,0.12526889145374298,0.06575650480304436,72.40759134292603,8750.0,35000.0
35,36.0,0.0,36.8354377746582,,-23.984458923339844,0.13003821671009064,0.0651555231338495,67.27510666847229,9000.0,36000.0
36,37.0,0.0,37.29782485961914,,-24.541872024536133,0.12272565066814423,0.06453166424412204,57.737695932388306,9250.0,37000.0
37,38.0,0.0,31.428728103637695,,-24.47381019592285,0.1243492066860199,0.0639286676405923,57.90890669822693,9500.0,38000.0
38,39.0,0.0,31.560428619384766,,-24.025815963745117,0.1299835741519928,0.06327678569999234,61.97393798828125,9750.0,39000.0
39,40.0,986.0,42.982330322265625,,-26.13948631286621,0.127799853682518,0.0626417379785341,61.41410851478577,10000.0,40000.0
40,41.0,999.0,39.315391540527344,,-28.625797271728516,0.1283348947763443,0.0619745957592814,78.58165860176086,10250.0,41000.0
41,42.0,0.0,36.46472930908203,,-30.690853118896484,0.12518474459648132,0.06132010271772863,76.29766702651978,10500.0,42000.0
42,43.0,0.0,55.398765563964844,,-32.057247161865234,0.12371296435594559,0.06067784463277754,72.03172039985657,10750.0,43000.0
43,44.0,0.0,35.29288101196289,,-31.162078857421875,0.1304599493741989,0.06001423785247625,72.9108235836029,11000.0,44000.0
44,45.0,0.0,36.953468322753906,,-31.402780532836914,0.12870965898036957,0.05934861483146771,64.11531352996826,11250.0,45000.0
45,46.0,0.0,23.804798126220703,,-30.16522979736328,0.13398794829845428,0.05865391811328104,57.21285009384155,11500.0,46000.0
46,47.0,0.0,45.29651641845703,,-31.922626495361328,0.12250674515962601,0.05800357510022075,58.538869857788086,11750.0,47000.0
47,48.0,0.0,39.21356201171875,,-31.336917877197266,0.12099279463291168,0.05736373696015826,64.19801712036133,12000.0,48000.0
48,49.0,0.0,53.73643112182617,,-30.947601318359375,0.11837033927440643,0.05674623366473075,59.75660157203674,12250.0,49000.0
49,50.0,0.0,42.43848419189453,,-31.855161666870117,0.11802598834037781,0.0561355148223492,59.85730981826782,12500.0,50000.0
50,51.0,0.0,47.115779876708984,,-30.642393112182617,0.12128821760416031,0.05551689146149066,68.94944262504578,12750.0,51000.0
51,52.0,991.0,48.851043701171875,,-32.39527130126953,0.11319879442453384,0.054896857390286324,67.85059022903442,13000.0,52000.0
52,53.0,0.0,127.3570327758789,,-34.21394348144531,0.09206632524728775,0.054329988864704866,60.37163686752319,13250.0,53000.0
53,54.0,0.0,65.76343536376953,,-34.27216339111328,0.0964570865035057,0.05384818832339477,57.108521699905396,13500.0,54000.0
54,55.0,0.0,54.1695556640625,,-34.014068603515625,0.09529049694538116,0.053342044751030715,57.203959941864014,13750.0,55000.0
55,56.0,0.0,36.584815979003906,,-34.31464767456055,0.1053299754858017,0.052790784668894496,57.185620069503784,14000.0,56000.0
56,57.0,0.0,62.074180603027344,,-33.610321044921875,0.10275547206401825,0.052220386750476876,59.37640452384949,14250.0,57000.0
57,58.0,0.0,48.57400131225586,,-34.413848876953125,0.11006910353899002,0.05163184593924527,57.08838868141174,14500.0,58000.0
58,59.0,286.0,68.01736450195312,,-33.93387985229492,0.111581951379776,0.05102377177477297,56.70828461647034,14750.0,59000.0
59,60.0,0.0,75.40763854980469,,-33.73064041137695,0.10613974183797836,0.05043768910450617,57.14279222488403,15000.0,60000.0
60,61.0,0.0,61.248538970947266,,-35.74908447265625,0.0910593718290329,0.04989312806134449,57.34124040603638,15250.0,61000.0
61,62.0,0.0,58.17898178100586,,-33.99085235595703,0.10933807492256165,0.049341483273411854,57.29154658317566,15500.0,62000.0
62,63.0,659.0,78.92805480957031,,-35.23222351074219,0.10794976353645325,0.04875207487001809,64.22887206077576,15750.0,63000.0
63,64.0,0.0,72.1701889038086,,-37.262229919433594,0.09139727056026459,0.04820020022109969,63.950541257858276,16000.0,64000.0
64,65.0,987.0,96.70050811767578,,-37.69784164428711,0.09386122226715088,0.047697443255181354,60.218252182006836,16250.0,65000.0
65,66.0,0.0,81.952392578125,,-39.69408416748047,0.08284050971269608,0.04722328188714871,62.381852865219116,16500.0,66000.0
66,67.0,651.0,72.89712524414062,,-38.75649642944336,0.07587601244449615,0.04677901325373997,56.88124084472656,16750.0,67000.0
67,68.0,0.0,66.23063659667969,,-42.05488586425781,0.07433541864156723,0.046348565340317276,57.19602394104004,17000.0,68000.0
68,69.0,0.0,91.13705444335938,,-40.65852737426758,0.07363004982471466,0.04591989622160728,57.247119188308716,17250.0,69000.0
69,70.0,0.0,100.80774688720703,,-40.269256591796875,0.0634387955069542,0.045525244725544915,57.255839586257935,17500.0,70000.0
70,71.0,0.0,133.01950073242188,,-42.23276138305664,0.06587336212396622,0.04516177204788154,62.04131317138672,17750.0,71000.0
71,72.0,0.0,108.27127838134766,,-42.337337493896484,0.0718795657157898,0.04471018858106461,64.76748967170715,18000.0,72000.0
72,73.0,0.0,98.77424621582031,,-41.45863342285156,0.06827668100595474,0.044283635122941936,66.1462607383728,18250.0,73000.0
73,74.0,0.0,115.73358154296875,,-41.87672424316406,0.06701014935970306,0.043869807136870866,58.88124084472656,18500.0,74000.0
74,75.0,0.0,103.89602661132812,,-40.78961944580078,0.06817074120044708,0.04343150751511201,60.250624895095825,18750.0,75000.0
75,76.0,0.0,86.00499725341797,,-40.931793212890625,0.08340226858854294,0.04294846482196014,57.74285078048706,19000.0,76000.0
76,77.0,0.0,129.31063842773438,,-41.457340240478516,0.0584820955991745,0.042468277086247085,58.123124837875366,19250.0,77000.0
77,78.0,0.0,108.72137451171875,,-40.0851936340332,0.06136465072631836,0.04211521041153297,58.109410762786865,19500.0,78000.0
78,79.0,0.0,77.76271057128906,,-41.682613372802734,0.05985370650887489,0.04170418098000562,57.95985412597656,19750.0,79000.0
79,80.0,655.0,92.25111389160156,,-40.0210075378418,0.06644608080387115,0.04129207614693709,63.763354539871216,20000.0,80000.0
80,81.0,0.0,132.702880859375,,-41.78504943847656,0.062341876327991486,0.04085735193973187,59.458638191223145,20250.0,81000.0
81,82.0,557.0,100.73072052001953,,-42.73023986816406,0.06491202116012573,0.040428131110869056,61.560479402542114,20500.0,82000.0
82,83.0,812.0,140.1658477783203,,-45.2816162109375,0.055263862013816833,0.04001795199621104,58.10814189910889,20750.0,83000.0
83,84.0,0.0,105.72107696533203,,-47.104095458984375,0.044578373432159424,0.039675482555632885,58.125823974609375,21000.0,84000.0
84,85.0,0.0,130.82656860351562,,-46.10969924926758,0.04255856201052666,0.03938167768690254,58.24310278892517,21250.0,85000.0
85,86.0,848.0,177.98312377929688,,-48.47268295288086,0.050102684646844864,0.03901748304187959,58.053863763809204,21500.0,86000.0
86,87.0,0.0,132.53268432617188,,-48.521514892578125,0.03244483470916748,0.03874295394054262,66.43770170211792,21750.0,87000.0
87,88.0,865.0,116.8152847290039,,-50.97511672973633,0.046147000044584274,0.03841669489162222,67.06342649459839,22000.0,88000.0
88,89.0,817.0,149.1791229248047,,-53.44916534423828,0.030408084392547607,0.03813758506238733,64.19474506378174,22250.0,89000.0
89,90.0,160.0,125.98399353027344,,-54.096168518066406,0.01723087951540947,0.03796028396833887,77.98770260810852,22500.0,90000.0
90,91.0,223.0,156.08067321777344,,-53.88032150268555,0.011607113294303417,0.037813882089171545,57.513835430145264,22750.0,91000.0
91,92.0,995.0,173.0050811767578,,-56.583187103271484,0.006448340602219105,0.03775060253989414,57.37327766418457,23000.0,92000.0
92,93.0,0.0,172.71409606933594,,-57.319061279296875,-0.014992844313383102,0.037770037354312114,111.7056143283844,23250.0,93000.0
93,94.0,0.0,131.2973175048828,,-57.982852935791016,-0.0011452172184363008,0.03785316893241526,100.94431495666504,23500.0,94000.0
94,95.0,0.0,155.6693115234375,,-57.58501052856445,0.008776477538049221,0.037805183445391875,99.08065509796143,23750.0,95000.0
95,96.0,990.0,182.84359741210938,,-58.39993667602539,0.004829282406717539,0.03775604844837432,94.6855103969574,24000.0,96000.0
96,97.0,996.0,193.69500732421875,,-61.183204650878906,0.017000705003738403,0.03759705115834727,87.91916632652283,24250.0,97000.0
97,98.0,995.0,159.1446533203125,,-64.10256958007812,-0.009023097343742847,0.03757910432868332,82.4150562286377,24500.0,98000.0
98,99.0,117.0,150.67311096191406,,-65.65196228027344,-0.01403715368360281,0.037746467844138945,76.53581619262695,24750.0,99000.0
99,100.0,816.0,139.5648193359375,,-67.26446533203125,-0.0027595798019319773,0.03782844227109249,77.00453996658325,25000.0,100000.0
100,101.0,335.0,206.02525329589844,,-69.00970458984375,-0.01782727986574173,0.037994680963378547,78.51221036911011,25250.0,101000.0
101,102.0,557.0,212.27989196777344,,-70.00039672851562,-0.03317556157708168,0.038329495605054754,96.55623936653137,25500.0,102000.0
102,103.0,980.0,209.1765594482422,,-72.5968017578125,-0.042211443185806274,0.03885841554745893,102.58671641349792,25750.0,103000.0
103,104.0,757.0,182.743408203125,,-75.84402465820312,-0.04303552582859993,0.03948129144024911,91.80511116981506,26000.0,104000.0
104,105.0,997.0,211.75839233398438,,-77.87752532958984,-0.05257527157664299,0.04013293839370067,83.7267394065857,26250.0,105000.0
105,106.0,793.0,187.0440673828125,,-80.40796661376953,-0.05155027285218239,0.040837291616960876,80.38417792320251,26500.0,106000.0
106,107.0,903.0,177.5754852294922,,-83.41226196289062,-0.05877215042710304,0.04152755503470804,72.90668773651123,26750.0,107000.0
107,108.0,26.0,202.283203125,,-84.11089324951172,-0.047040581703186035,0.042164614478229015,69.77789378166199,27000.0,108000.0
108,109.0,612.0,252.5851593017578,,-87.76502990722656,-0.06088061258196831,0.04277162543885803,64.68364691734314,27250.0,109000.0
109,110.0,849.0,242.03211975097656,,-88.34542083740234,-0.06583982706069946,0.043523066043972894,59.52842617034912,27500.0,110000.0
110,111.0,0.0,279.2724609375,,-90.43090057373047,-0.07199666649103165,0.04424393027755672,58.03304719924927,27750.0,111000.0
111,112.0,440.0,263.4596252441406,,-93.62228393554688,-0.09368465840816498,0.04510764757028171,58.56747651100159,28000.0,112000.0
112,113.0,803.0,276.5105895996094,,-94.94410705566406,-0.09824687242507935,0.04601088891306464,61.41264867782593,28250.0,113000.0
113,114.0,804.0,307.253662109375,,-97.51214599609375,-0.12337421625852585,0.046982792416135795,57.98926854133606,28500.0,114000.0
114,115.0,0.0,313.9149475097656,,-100.07425689697266,-0.11303383111953735,0.04793977709394575,58.17142677307129,28750.0,115000.0
115,116.0,0.0,328.6697998046875,,-101.5633316040039,-0.1392965465784073,0.04884215659903329,58.09872531890869,29000.0,116000.0
116,117.0,317.0,337.6219482421875,,-103.74565124511719,-0.15831929445266724,0.04988505223006323,57.806652784347534,29250.0,117000.0
117,118.0,997.0,322.4177551269531,,-107.07457733154297,-0.1578046977519989,0.05085956851596053,58.179322957992554,29500.0,118000.0
118,119.0,301.0,327.1163635253906,,-111.944580078125,-0.1762293428182602,0.05184982933886719,57.55030846595764,29750.0,119000.0
119,120.0,933.0,325.6828308105469,,-114.20259094238281,-0.19205421209335327,0.05285360651852052,57.3043909072876,30000.0,120000.0
120,121.0,983.0,367.8631286621094,,-120.21673583984375,-0.20257271826267242,0.053866065964101144,70.11368441581726,30250.0,121000.0
121,122.0,736.0,377.6392517089844,,-124.14824676513672,-0.21522296965122223,0.05488202161796926,69.35085797309875,30500.0,122000.0
122,123.0,996.0,293.4397888183594,,-128.38702392578125,-0.21318796277046204,0.05585556221767379,65.91694951057434,30750.0,123000.0
123,124.0,0.0,312.8401184082031,,-130.19229125976562,-0.19765478372573853,0.056764275478982905,61.795830965042114,31000.0,124000.0
124,125.0,613.0,321.6573181152344,,-132.05596923828125,-0.1875363290309906,0.05761075994439116,59.798091411590576,31250.0,125000.0
125,126.0,811.0,288.21051025390625,,-133.74867248535156,-0.18016041815280914,0.05839451316254617,59.16676187515259,31500.0,126000.0
126,127.0,958.0,285.0467529296875,,-135.6855926513672,-0.18109442293643951,0.05917517276092398,58.90087032318115,31750.0,127000.0
127,128.0,541.0,257.66156005859375,,-138.31141662597656,-0.17146308720111847,0.05994962298395335,58.28222370147705,32000.0,128000.0
128,129.0,430.0,260.60162353515625,,-141.18939208984375,-0.1613287478685379,0.060672091264095965,58.20751070976257,32250.0,129000.0
129,130.0,229.0,283.5846862792969,,-142.5249481201172,-0.16697059571743011,0.06140126218689299,62.3159339427948,32500.0,130000.0
130,131.0,0.0,283.5717468261719,,-142.87107849121094,-0.1642633080482483,0.06215592306085863,92.80176758766174,32750.0,131000.0
