,episode,episode_reward,critic_loss,actor_loss,alpha_loss,alpha_value,duration,step,env_step
0,1.0,51.344490503045556,0.0,0.0,0.0,0.0,0.44571518898010254,250.0,1000.0
1,2.0,77.58995457781192,0.0,0.0,0.0,0.0,0.4349987506866455,500.0,2000.0
2,3.0,65.09075398903491,0.0,0.0,0.0,0.0,0.4327571392059326,750.0,3000.0
3,4.0,70.15139529234003,0.0,0.0,0.0,0.0,0.43333959579467773,1000.0,4000.0
4,5.0,52.56688512708956,1.3043527603149414,-4.156238555908203,0.8110836148262024,0.09486308779588322,847.3357498645782,1250.0,5000.0
5,6.0,150.72442889737,3.6192612648010254,-7.65212345123291,0.608116626739502,0.09019853252409019,46.74403977394104,1500.0,6000.0
6,7.0,134.22364696814458,3.99422025680542,-8.989147186279297,0.5158087611198425,0.0893687087227745,46.43021845817566,1750.0,7000.0
7,8.0,96.52188305618614,4.49130916595459,-9.828790664672852,0.5629885196685791,0.08854586732828558,47.20778298377991,2000.0,8000.0
8,9.0,185.13758604370895,4.489579200744629,-10.812445640563965,0.5061163306236267,0.08769857310912642,46.6286678314209,2250.0,9000.0
9,10.0,207.42773102970358,5.0189337730407715,-12.029624938964844,0.48076778650283813,0.0869079629035493,47.13886785507202,2500.0,10000.0
10,11.0,133.75397055265802,4.987351417541504,-13.269021987915039,0.4530287981033325,0.08615365931166322,45.99972367286682,2750.0,11000.0
11,12.0,121.2193738453354,4.784443378448486,-14.146166801452637,0.487914502620697,0.0853420375523593,47.78795051574707,3000.0,12000.0
12,13.0,187.9553703365193,4.507392406463623,-15.065336227416992,0.48347216844558716,0.0845147216616856,47.13138723373413,3250.0,13000.0
13,14.0,134.55839783825118,4.62872838973999,-15.888583183288574,0.48217684030532837,0.08366419469130137,47.25207304954529,3500.0,14000.0
14,15.0,210.05594017725775,5.081575393676758,-16.832279205322266,0.47672006487846375,0.08280567003774095,47.02335333824158,3750.0,15000.0
15,16.0,159.2563453846817,5.277501106262207,-17.714509963989258,0.4582316279411316,0.0819611755148756,79.6939263343811,4000.0,16000.0
16,17.0,201.1138397983906,5.217550754547119,-18.836576461791992,0.43237704038619995,0.08115121331331288,81.60417532920837,4250.0,17000.0
17,18.0,177.54696671018732,5.300383567810059,-19.783226013183594,0.4151366353034973,0.08037632670310225,81.07117366790771,4500.0,18000.0
18,19.0,226.73081461474644,5.751757621765137,-20.798534393310547,0.43293890357017517,0.07956947117403139,81.13394951820374,4750.0,19000.0
19,20.0,185.86474212576948,5.9694132804870605,-21.883464813232422,0.3961593806743622,0.07877920642702013,75.50230979919434,5000.0,20000.0
20,21.0,198.43595474192958,6.549200057983398,-22.943553924560547,0.39066141843795776,0.07801269032378982,40.61960482597351,5250.0,21000.0
21,22.0,221.49193361618876,6.7227959632873535,-23.998146057128906,0.3520112931728363,0.07728673738768586,42.793426513671875,5500.0,22000.0
22,23.0,283.1475233893957,7.635904312133789,-24.975496292114258,0.3288138806819916,0.07659147001584536,42.60989260673523,5750.0,23000.0
23,24.0,125.0020219723484,8.732781410217285,-26.102033615112305,0.29962289333343506,0.07595364215387977,43.09880065917969,6000.0,24000.0
24,25.0,212.67781559660716,8.810748100280762,-27.036663055419922,0.3067794442176819,0.0753204160005763,44.26863360404968,6250.0,25000.0
25,26.0,192.8641535643104,8.577221870422363,-28.019819259643555,0.3162587583065033,0.07463492174411722,62.42827486991882,6500.0,26000.0
26,27.0,200.68632352990878,8.870609283447266,-28.91847801208496,0.31001636385917664,0.07394854774629399,81.30483746528625,6750.0,27000.0
27,28.0,214.972098560431,9.218809127807617,-29.80522918701172,0.3104395866394043,0.07324885744480045,80.93642807006836,7000.0,28000.0
28,29.0,196.58898542660748,9.129857063293457,-30.776893615722656,0.30589741468429565,0.07254099822984479,81.46314191818237,7250.0,29000.0
29,30.0,189.03503915921695,9.281378746032715,-31.57241439819336,0.2873990833759308,0.07185174664678032,80.88556909561157,7500.0,30000.0
30,31.0,182.59431063386162,9.118605613708496,-32.59682846069336,0.2667093575000763,0.07120647007052124,40.548784255981445,7750.0,31000.0
31,32.0,275.75151637337467,9.187353134155273,-33.459598541259766,0.27340981364250183,0.07054295927964006,42.57396221160889,8000.0,32000.0
32,33.0,308.2252387136923,9.266828536987305,-34.4921989440918,0.27636227011680603,0.06986832696153854,42.59352970123291,8250.0,33000.0
33,34.0,250.74741005356918,9.489232063293457,-35.533287048339844,0.2556256949901581,0.06921608583476431,43.371309995651245,8500.0,34000.0
34,35.0,128.7154819516152,9.476530075073242,-36.37738800048828,0.257402241230011,0.06856214088161743,43.67707443237305,8750.0,35000.0
35,36.0,162.0491290821658,9.627963066101074,-37.12202453613281,0.25556257367134094,0.06789930062509374,56.139477252960205,9000.0,36000.0
36,37.0,341.45807274199785,9.505979537963867,-38.09627914428711,0.24023987352848053,0.06725219809828738,81.27449369430542,9250.0,37000.0
37,38.0,182.84334959562193,10.168642044067383,-38.938148498535156,0.24364745616912842,0.06660473150325504,83.65376234054565,9500.0,38000.0
38,39.0,351.590607967131,10.165718078613281,-39.759517669677734,0.24784255027770996,0.06594425196491936,80.74742436408997,9750.0,39000.0
39,40.0,255.36797778754814,11.24510669708252,-40.772239685058594,0.23860150575637817,0.06528133662058512,81.12911534309387,10000.0,40000.0
40,41.0,181.01449192767373,11.394493103027344,-41.64751434326172,0.21618768572807312,0.0646538134850551,41.02955079078674,10250.0,41000.0
41,42.0,227.06246066337349,11.6962890625,-42.3809814453125,0.211358442902565,0.06405354316767053,43.07887053489685,10500.0,42000.0
42,43.0,250.99736139491384,12.129886627197266,-43.293270111083984,0.18997737765312195,0.06347557295356691,43.03897023200989,10750.0,43000.0
43,44.0,266.0239869754935,12.433822631835938,-44.26784133911133,0.18627981841564178,0.06293253054827558,43.14880633354187,11000.0,44000.0
44,45.0,299.95399970976865,12.782584190368652,-45.24079132080078,0.18616387248039246,0.062385587417525507,42.6597363948822,11250.0,45000.0
45,46.0,306.0683953766316,13.064462661743164,-46.32783126831055,0.1716013103723526,0.06182882778112113,50.53242063522339,11500.0,46000.0
46,47.0,278.66137674607035,12.806140899658203,-47.40528106689453,0.1614936888217926,0.061308181168183706,81.15135788917542,11750.0,47000.0
47,48.0,266.65209399505494,12.554142951965332,-48.341800689697266,0.15411874651908875,0.06080920782786298,81.24139499664307,12000.0,48000.0
48,49.0,306.72883913693414,11.556807518005371,-49.33380889892578,0.16386859118938446,0.06028040919682933,81.1603934764862,12250.0,49000.0
49,50.0,235.86493355244193,11.880477905273438,-50.25838851928711,0.152603417634964,0.059747316159158396,81.14495897293091,12500.0,50000.0
50,51.0,207.85951119574173,11.758127212524414,-51.0333366394043,0.17207035422325134,0.05920463147139372,44.814303159713745,12750.0,51000.0
51,52.0,310.6491215301178,11.131996154785156,-52.08318328857422,0.16282081604003906,0.05860654323853416,42.84330153465271,13000.0,52000.0
