,episode,episode_reward,critic_loss,actor_loss,alpha_loss,alpha_value,duration,step,env_step
0,1.0,0.0,0.0,0.0,0.0,0.0,1.5539672374725342,500.0,1000.0
1,2.0,3.0,0.0,0.0,0.0,0.0,1.5126633644104004,1000.0,2000.0
2,3.0,4.0,0.01581856794655323,-1.0015166997909546,0.3128182590007782,0.09405944244758467,139.0301535129547,1500.0,3000.0
3,4.0,2.0,0.020852958783507347,-1.6935473680496216,0.2930096685886383,0.08742988459907201,43.62673854827881,2000.0,4000.0
4,5.0,1.0,0.02065139450132847,-1.8536124229431152,0.28558850288391113,0.08538510620625035,43.71399402618408,2500.0,5000.0
5,6.0,0.0,0.019929274916648865,-2.044909954071045,0.2775474190711975,0.08340622319501585,43.70837092399597,3000.0,6000.0
6,7.0,0.0,0.01965557038784027,-2.1964762210845947,0.2710149586200714,0.08148779194720013,43.52840566635132,3500.0,7000.0
7,8.0,6.0,0.022280745208263397,-2.357175350189209,0.2647041380405426,0.07962196139268869,43.395684480667114,4000.0,8000.0
8,9.0,21.0,0.031196190044283867,-2.563528299331665,0.2604212164878845,0.0777985847002532,43.39965009689331,4500.0,9000.0
9,10.0,8.0,0.03850025311112404,-2.7611896991729736,0.2544468343257904,0.07601530221930974,43.400771379470825,5000.0,10000.0
10,11.0,6.0,0.049267251044511795,-2.94948148727417,0.2467411756515503,0.07429065558745865,43.07759237289429,5500.0,11000.0
11,12.0,16.0,0.07547532767057419,-3.0930514335632324,0.23701025545597076,0.072625641498846,43.194650411605835,6000.0,12000.0
12,13.0,0.0,0.10620677471160889,-3.1877710819244385,0.23008675873279572,0.07101236453949226,43.294984102249146,6500.0,13000.0
13,14.0,11.0,0.11707346886396408,-3.294736862182617,0.22790151834487915,0.06943456468237957,43.28231978416443,7000.0,14000.0
14,15.0,23.0,0.17660309374332428,-3.4406423568725586,0.21442356705665588,0.06789444221618642,43.2668571472168,7500.0,15000.0
15,16.0,3.0,0.36673131585121155,-3.6285955905914307,0.1984243541955948,0.06645681519115497,43.34615182876587,8000.0,16000.0
16,17.0,13.0,0.4804424047470093,-3.736316204071045,0.1918601095676422,0.06508078173403478,43.34719443321228,8500.0,17000.0
17,18.0,11.0,0.40409088134765625,-3.778590440750122,0.18414728343486786,0.06372398146725783,43.343969106674194,9000.0,18000.0
18,19.0,11.0,0.34044337272644043,-3.907532215118408,0.18470562994480133,0.06238315224785297,43.411311626434326,9500.0,19000.0
19,20.0,3.0,0.2940870523452759,-4.029757976531982,0.17863138020038605,0.06103942078066529,43.54670548439026,10000.0,20000.0
20,21.0,20.0,0.367039293050766,-4.175609588623047,0.17087188363075256,0.0597327878514339,43.154340982437134,10500.0,21000.0
21,22.0,46.0,0.3740963935852051,-4.3127217292785645,0.15838344395160675,0.05848683386579919,43.22926926612854,11000.0,22000.0
22,23.0,73.0,0.36365506052970886,-4.589316368103027,0.13864007592201233,0.05734420562095698,43.374767541885376,11500.0,23000.0
23,24.0,104.0,0.46111732721328735,-4.921415328979492,0.12230131775140762,0.05630487035399508,43.40057373046875,12000.0,24000.0
24,25.0,97.0,0.519594132900238,-5.2945733070373535,0.10452968627214432,0.055366913652073746,43.48918914794922,12500.0,25000.0
25,26.0,139.0,0.5513479113578796,-5.8314008712768555,0.07911023497581482,0.054557892688048726,43.38285517692566,13000.0,26000.0
26,27.0,190.0,0.5895735025405884,-6.407535076141357,0.0651530995965004,0.05388016323119662,43.43724036216736,13500.0,27000.0
27,28.0,193.0,0.6250872611999512,-7.106510162353516,0.060282327234745026,0.053238155215137625,43.377827644348145,14000.0,28000.0
28,29.0,255.0,0.584946870803833,-7.749996185302734,0.054809991270303726,0.052587630966113776,44.85051417350769,14500.0,29000.0
29,30.0,271.0,0.6127249598503113,-8.466660499572754,0.04359860718250275,0.051987948083225904,43.526262283325195,15000.0,30000.0
30,31.0,300.0,0.7478869557380676,-9.291906356811523,0.027258483693003654,0.05151160890257182,43.77243185043335,15500.0,31000.0
31,32.0,344.0,0.7846415042877197,-10.274609565734863,0.014574272558093071,0.05120345780324934,43.9114134311676,16000.0,32000.0
32,33.0,375.0,0.9459787607192993,-11.30351448059082,0.007683850359171629,0.051038683675057525,43.940327644348145,16500.0,33000.0
33,34.0,414.0,1.011784315109253,-12.407962799072266,0.0024355347268283367,0.05094222383449003,43.995248317718506,17000.0,34000.0
34,35.0,413.0,1.1036120653152466,-13.596137046813965,-0.002437623217701912,0.05092932300679948,43.97398018836975,17500.0,35000.0
35,36.0,405.0,1.095585823059082,-14.888370513916016,-0.008087660185992718,0.051084820909600835,43.773717641830444,18000.0,36000.0
36,37.0,428.0,1.0956178903579712,-16.222305297851562,-0.012199916876852512,0.051346545058557194,43.48282527923584,18500.0,37000.0
37,38.0,461.0,1.113827109336853,-17.605417251586914,-0.016572825610637665,0.05179263726482093,43.42355394363403,19000.0,38000.0
38,39.0,488.0,1.091414451599121,-18.993249893188477,-0.0186928641051054,0.052377651546699135,43.46235799789429,19500.0,39000.0
39,40.0,471.0,1.0463579893112183,-20.442182540893555,-0.019799377769231796,0.053071586446849735,43.44191288948059,20000.0,40000.0
